data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-02-03 13:06:56.995644;718;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Richard Lewis;masculino;cartão de crédito
2025-03-22 19:24:56.995781;719;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Tina Smittle;femasculino;dinheiro
2025-09-07 17:20:57.008795;720;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Marquita Loose;femasculino;dinheiro
2025-01-29 14:24:57.014327;721;Recife;João Victor;Smartphone Sansung Galaxy;Donald Booker;masculino;dinheiro
2025-07-30 16:51:57.014734;722;Recife;Bruno Otavio;Smartwatch Sansung M3;Frank Tola;masculino;boleto
2025-12-09 12:21:57.027207;723;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Melanie Turner;femasculino;dinheiro
2026-01-11 19:30:57.027481;724;Recife;João Victor;Playstation 5;Helen Ogrady;femasculino;cartão de crédito
2025-02-03 14:46:57.029648;725;Belo Horizonte;Joana Silva;Geladeira Sansung;Roberta Jefferson;femasculino;dinheiro
2025-01-28 18:02:57.029981;726;Copa Cabana;Luis Costa;Geladeira Sansung;Andrew Johnson;masculino;cartão de crédito
2026-01-11 12:30:57.030108;727;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Raelene Young;femasculino;pix
2025-02-19 19:36:57.031613;728;Recife;João Victor;Smartwatch Sansung M3;Daniel Mcandrew;masculino;cartão de crédito
2025-11-02 16:24:57.035334;729;Recife;João Victor;Smartphone Sansung Galaxy;William Moneyhun;masculino;boleto
2025-08-29 17:02:57.062869;730;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Elizabeth Holmes;femasculino;pix
2025-08-18 19:43:57.063137;731;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Kenneth Anderson;masculino;dinheiro
2025-08-04 14:11:57.063271;732;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Peter Mccauley;masculino;boleto
2025-01-30 15:16:57.063905;733;Florianopoles;Paulo de Sousa;Playstation 5;Jimmie Runyon;masculino;dinheiro
2025-04-27 12:52:57.065050;734;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Edgar Ford;masculino;dinheiro
2025-12-05 18:09:57.065258;735;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Amy Gurry;femasculino;dinheiro
2025-02-12 17:10:57.089933;736;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Barbara Taylor;femasculino;pix
2025-11-13 16:06:57.090163;737;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Irwin Spicer;masculino;dinheiro
2025-11-08 16:10:57.091156;738;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Michael Pederson;masculino;dinheiro
2025-12-12 12:54:57.092140;739;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Karen Harris;femasculino;pix
2025-12-19 13:47:57.092266;740;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Cindy Torres;femasculino;pix
2025-01-26 11:33:57.092427;741;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Aaron Mcphail;masculino;dinheiro
2025-08-05 17:07:57.095502;742;Recife;João Victor;Smartwatch Sansung M3;David Myers;masculino;pix
2025-09-23 19:24:57.095816;743;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Jon Lewis;masculino;pix
2025-02-18 11:51:57.096061;744;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Allison Miranda;femasculino;cartão de crédito
2025-06-27 13:28:57.096868;745;Copa Cabana;Carlos Silva;Playstation 5;Denise Yamasaki;femasculino;pix
2025-11-27 11:06:57.102113;746;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Leonard Williams;masculino;pix
2025-03-16 19:56:57.102292;747;Recife;João Victor;Geladeira Sansung;David Brewer;masculino;cartão de crédito
2025-11-06 13:57:57.102500;748;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Barry Peterson;masculino;dinheiro
2025-06-04 17:35:57.102673;749;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Johnnie Durham;masculino;cartão de crédito
2025-06-24 19:24:57.103107;750;São Paulo;Ana Oliveira;Playstation 5;Carla Roberge;femasculino;boleto
2025-07-05 19:41:57.104662;751;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Bill Shockley;masculino;boleto
2025-12-01 19:58:57.105912;752;Florianopoles;Paulo de Sousa;Playstation 5;James Hixon;masculino;boleto
2026-01-25 11:10:57.108184;753;Copa Cabana;Luis Costa;Geladeira Sansung;Edward Mahler;masculino;pix
2025-10-01 14:32:57.110623;754;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Jessica Poole;femasculino;cartão de crédito
2025-08-28 12:33:57.110918;755;Recife;Bruno Otavio;Cama Solteiro Ortobom;Layla Kendrick;femasculino;boleto
2025-06-15 16:10:57.112302;756;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Edward Rhodes;masculino;pix
2025-10-07 20:15:57.112529;757;Recife;João Victor;Playstation 5;Denise Zenger;femasculino;boleto
2026-01-03 10:00:57.130951;758;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Debbie Williams;femasculino;dinheiro
2025-07-26 13:56:57.131209;759;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Curtis Aiello;masculino;dinheiro
2025-09-12 19:09:57.132928;760;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Curtis Hernandez;masculino;dinheiro
2025-03-02 11:56:57.133105;761;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Hattie Wilson;femasculino;pix
2025-05-12 11:51:57.133327;762;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Earlene Lowden;femasculino;dinheiro
2025-03-29 13:38:57.146194;763;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;John Olson;masculino;cartão de crédito
2025-03-17 17:33:57.146449;764;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Sarah Jones;femasculino;dinheiro
2025-02-26 19:51:57.146583;765;Recife;João Victor;Smartwatch Sansung M3;Deborah Rodriguez;femasculino;dinheiro
2025-09-08 19:16:57.146707;766;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Christopher Smith;masculino;pix
2025-10-20 13:52:57.146824;767;Recife;João Victor;Geladeira Sansung;Jarvis Smith;masculino;dinheiro
2025-07-13 15:57:57.147169;768;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Richard Christianson;masculino;dinheiro
2025-04-01 10:57:57.148387;769;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Elsie Baird;femasculino;dinheiro
2025-09-06 17:31:57.148870;770;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Georgia Roberts;femasculino;pix
2025-07-14 19:18:57.149059;771;Recife;Bruno Otavio;Geladeira Sansung;Carol Petaway;femasculino;cartão de crédito
2025-08-24 18:05:57.175467;772;Belo Horizonte;Joana Silva;Playstation 5;Colleen Morris;femasculino;pix
2025-09-30 14:27:57.175801;773;Belo Horizonte;Joana Silva;Geladeira Sansung;Yasmin Butler;femasculino;pix
2025-11-19 18:31:57.176543;774;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Robert Scott;masculino;boleto
2026-01-23 11:19:57.176671;775;Copa Cabana;Carlos Silva;Geladeira Sansung;Hanna Williams;femasculino;dinheiro
2025-08-15 11:34:57.177169;776;Copa Cabana;Carlos Silva;Playstation 5;Jasmine Lucena;femasculino;pix
2025-12-08 11:29:57.184900;777;Recife;João Victor;Playstation 5;Roberta Pelletier;femasculino;boleto
2025-06-18 17:25:57.185664;778;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Ruth Miller;femasculino;boleto
2025-10-04 12:38:57.185793;779;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Pat Greer;femasculino;boleto
2025-03-20 20:05:57.186177;780;Copa Cabana;Luis Costa;Playstation 5;Catherine West;femasculino;cartão de crédito
2025-08-25 18:50:57.186335;781;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Larry Jones;masculino;boleto
2025-04-07 10:58:57.186457;782;Recife;João Victor;Smartwatch Sansung M3;Rafaela Bell;femasculino;pix
2025-11-07 10:30:57.186995;783;Florianopoles;Isabale Gomes;Geladeira Sansung;Jimmy Mederos;masculino;dinheiro
2025-09-23 20:44:57.192204;784;Copa Cabana;Luis Costa;Geladeira Sansung;Grace Vazquez;femasculino;cartão de crédito
2025-10-13 11:31:57.192616;785;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Patricia Gibbons;femasculino;dinheiro
2025-09-25 10:28:57.193206;786;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Karen Miller;femasculino;boleto
2025-08-24 17:15:57.193381;787;Florianopoles;Isabale Gomes;Playstation 5;Thelma Eaton;femasculino;dinheiro
2025-11-07 10:10:57.193886;788;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Charles Davies;masculino;boleto
2025-03-09 15:21:57.194589;789;São Paulo;Lucas Pereira;Playstation 5;Susann Sebring;femasculino;boleto
2025-11-13 20:56:57.202095;790;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Ilda Calnick;femasculino;pix
2025-02-05 16:41:57.229356;791;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Randy Buchman;masculino;boleto
2025-06-14 17:55:57.233726;792;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Joseph Jeanlouis;masculino;cartão de crédito
2025-12-01 10:56:57.236991;793;Recife;João Victor;Cama Solteiro Ortobom;Mary Mcintyre;femasculino;dinheiro
2025-10-28 17:28:57.237415;794;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Jason Blevins;masculino;boleto
2025-02-05 15:15:57.237790;795;Belo Horizonte;Joana Silva;Playstation 5;John Pita;masculino;boleto
2025-10-08 13:59:57.248284;796;Recife;João Victor;Smartwatch Sansung M3;Sandra Rodriquez;femasculino;cartão de crédito
2025-03-19 20:25:57.248736;797;Copa Cabana;Luis Costa;Playstation 5;Elaine Wilmoth;femasculino;pix
2025-08-22 16:24:57.250420;798;Copa Cabana;Carlos Silva;Playstation 5;Edward Rogers;masculino;boleto
2025-06-06 10:11:57.250583;799;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Edward Volpe;masculino;boleto
2025-11-15 16:53:57.252662;800;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Clyde Sansone;masculino;cartão de crédito
2025-05-30 14:57:57.255999;801;São Paulo;Lucas Pereira;Cama Solteiro Ortobom;Chad Smith;masculino;dinheiro
2026-01-11 11:57:57.256396;802;Recife;Bruno Otavio;Smartwatch Sansung M3;Jean Carrasco;femasculino;cartão de crédito
2025-03-16 20:19:57.257692;803;Recife;João Victor;Cama Solteiro Ortobom;Lindsey Schenk;femasculino;pix
2025-08-22 15:34:57.259789;804;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Carlos Adkins;masculino;cartão de crédito
2025-09-04 15:17:57.260074;805;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Mary Wilson;femasculino;pix
2025-04-09 16:08:57.260190;806;Belo Horizonte;Joana Silva;Smartphone Sansung Galaxy;Deborah Lewis;femasculino;dinheiro
2025-11-21 17:57:57.260315;807;Recife;João Victor;Geladeira Sansung;Ernest Lee;masculino;dinheiro
2025-09-06 13:09:57.260456;808;Belo Horizonte;Joana Silva;Geladeira Sansung;Barbara Bickford;femasculino;dinheiro
2025-05-26 18:17:57.261858;809;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Philip Conklin;masculino;dinheiro
2025-05-07 17:57:57.262479;810;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;James Mochizuki;masculino;pix
2025-09-20 20:30:57.277681;811;São Paulo;Ana Oliveira;Geladeira Sansung;Carla Harrison;femasculino;boleto
2025-06-23 16:06:57.278166;812;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Kathleen Kallin;femasculino;boleto
2025-06-13 18:28:57.298513;813;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Ellen Lopez;femasculino;pix
2025-06-11 18:39:57.298984;814;São Paulo;Ana Oliveira;Playstation 5;Rita Pileggi;femasculino;dinheiro
2025-02-22 17:57:57.309543;815;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Mildred Eis;femasculino;pix
2025-02-18 11:03:57.318642;816;Florianopoles;Isabale Gomes;Playstation 5;Roberto Hayek;masculino;pix
2025-02-01 11:31:57.325670;817;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Kyle Paschal;masculino;boleto
2025-07-18 14:09:57.327748;818;Recife;João Victor;Geladeira Sansung;Robert Butner;masculino;cartão de crédito
2025-10-31 20:38:57.333994;819;Belo Horizonte;Joana Silva;Playstation 5;Tammy Buck;femasculino;boleto
2025-09-15 17:25:57.334423;820;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Antone Beatty;masculino;boleto
2025-12-10 17:54:57.335280;821;Florianopoles;Paulo de Sousa;Playstation 5;Carolyn Byers;femasculino;dinheiro
2025-08-30 16:37:57.335734;822;Florianopoles;Paulo de Sousa;Geladeira Sansung;Kenneth Heath;masculino;boleto
2025-03-23 14:05:57.336032;823;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Stephanie Ray;femasculino;pix
2025-01-29 18:32:57.336201;824;Recife;João Victor;Smartphone Sansung Galaxy;Keith Jett;masculino;cartão de crédito
2025-10-19 17:15:57.337331;825;Recife;Bruno Otavio;Geladeira Sansung;James Hall;masculino;cartão de crédito
2025-12-03 20:15:57.337460;826;Recife;Bruno Otavio;Playstation 5;Seth Mangan;masculino;dinheiro
2025-12-06 16:16:57.340819;827;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Ronnie Salberg;masculino;pix
2025-02-11 15:19:57.351951;828;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Elena Arnold;femasculino;dinheiro
2026-01-01 15:02:57.352483;829;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Edward Juran;masculino;boleto
2025-02-19 18:24:57.364400;830;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Hubert Oconner;masculino;pix
2025-10-13 17:03:57.366161;831;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Carey Heath;masculino;cartão de crédito
2025-05-30 15:05:57.366690;832;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Wilmer Connealy;masculino;boleto
2025-04-24 16:35:57.382023;833;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Elijah Owens;masculino;cartão de crédito
2025-09-11 12:18:57.382441;834;Florianopoles;Paulo de Sousa;Playstation 5;Maureen Gassaway;femasculino;pix
2025-09-13 16:57:57.385930;835;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Karla Alexander;femasculino;pix
2025-03-09 11:59:57.386226;836;Recife;Bruno Otavio;Cama Solteiro Ortobom;Robbie Hendrix;femasculino;cartão de crédito
2025-04-02 16:28:57.386975;837;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Theresa Newman;femasculino;dinheiro
2025-06-27 14:56:57.387249;838;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Gary Simkins;masculino;pix
2025-06-26 17:27:57.392057;839;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Esteban Gonzalez;masculino;cartão de crédito
2025-12-28 19:27:57.392472;840;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Charles Smith;masculino;dinheiro
2025-04-05 14:18:57.392590;841;São Paulo;Ana Oliveira;Geladeira Sansung;Ellis Luis;masculino;cartão de crédito
2026-01-01 17:24:57.394506;842;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Jeannie Howe;femasculino;dinheiro
2025-07-18 12:03:57.395076;843;Belo Horizonte;Joana Silva;Playstation 5;Alice Walker;femasculino;pix
2025-07-15 17:48:57.395208;844;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Fred Lynch;masculino;cartão de crédito
2025-05-16 20:53:57.395419;845;Florianopoles;Isabale Gomes;Playstation 5;Lewis Murry;masculino;pix
2025-07-22 12:41:57.396364;846;Copa Cabana;Luis Costa;Geladeira Sansung;Verna Lee;femasculino;boleto
2025-05-10 11:29:57.396611;847;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;Dave Gomez;masculino;dinheiro
2025-10-20 12:19:57.396847;848;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Laurie Mauney;femasculino;boleto
2025-01-31 15:07:57.399733;849;São Paulo;Lucas Pereira;Geladeira Sansung;Karen Wilson;femasculino;dinheiro
2026-01-10 14:15:57.399857;850;Copa Cabana;Carlos Silva;Playstation 5;Mary Coronado;femasculino;boleto
2025-10-26 17:25:57.400680;851;Florianopoles;Isabale Gomes;Playstation 5;Curtis Higgins;masculino;cartão de crédito
2025-12-12 15:46:57.400951;852;Belo Horizonte;Olivia Sousa;Playstation 5;Marian Cook;femasculino;boleto
2025-09-05 16:32:57.401160;853;Florianopoles;Paulo de Sousa;Geladeira Sansung;William Lomas;masculino;boleto
2025-05-23 16:57:57.403584;854;Florianopoles;Paulo de Sousa;Playstation 5;Francisca Veno;femasculino;boleto
2025-03-01 14:50:57.416300;855;São Paulo;Ana Oliveira;Playstation 5;Kathryn Truesdell;femasculino;boleto
2025-10-27 17:13:57.420219;856;Belo Horizonte;Joana Silva;Geladeira Sansung;Elaine Penn;femasculino;dinheiro
2025-06-23 13:02:57.420898;857;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;James Lohmann;masculino;pix
2025-03-08 17:21:57.425955;858;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;William Garland;masculino;dinheiro
2026-01-11 20:10:57.426623;859;São Paulo;Lucas Pereira;Geladeira Sansung;Michael Hartman;masculino;cartão de crédito
2025-05-19 12:53:57.426952;860;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Dolores Canada;femasculino;cartão de crédito
2025-11-17 15:45:57.428302;861;Recife;Bruno Otavio;Cama Solteiro Ortobom;Lawrence Flores;masculino;dinheiro
2025-03-04 14:25:57.428481;862;Recife;João Victor;Playstation 5;Glenda Groff;femasculino;cartão de crédito
2025-02-26 15:56:57.430541;863;Copa Cabana;Carlos Silva;Geladeira Sansung;Miles Bell;masculino;dinheiro
2025-08-06 11:57:57.430908;864;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Janice Woodworth;femasculino;pix
2025-04-26 19:23:57.432279;865;Belo Horizonte;Joana Silva;Geladeira Sansung;Della Lewis;femasculino;dinheiro
2025-02-07 15:07:57.432545;866;Recife;Bruno Otavio;Playstation 5;Carolyn Dennis;femasculino;boleto
2025-10-14 19:45:57.432797;867;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;John Chesnut;masculino;pix
2025-08-12 20:55:57.437185;868;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Wesley Wilson;masculino;cartão de crédito
2025-07-10 19:37:57.437372;869;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Daniel Kinnamon;masculino;cartão de crédito
2025-08-26 14:41:57.449220;870;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Charles Magee;masculino;pix
2025-03-15 16:38:57.449905;871;Belo Horizonte;Joana Silva;Geladeira Sansung;Hilary Arebalo;femasculino;boleto
2025-11-16 14:04:57.459619;872;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Stanley Somers;masculino;boleto
2025-09-16 18:37:57.461096;873;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Karen Mai;femasculino;dinheiro
2025-04-07 19:56:57.463889;874;Recife;Bruno Otavio;Cama Solteiro Ortobom;Magdalena Strickland;femasculino;pix
2025-12-05 15:50:57.464481;875;Recife;Bruno Otavio;Cama Solteiro Ortobom;Kenneth Jones;masculino;pix
2025-06-17 10:46:57.464615;876;Belo Horizonte;Olivia Sousa;Playstation 5;Leola Patterson;femasculino;pix
2025-02-19 18:10:57.464973;877;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Jennifer Lowther;femasculino;dinheiro
2025-02-13 19:34:57.469046;878;Copa Cabana;Luis Costa;Playstation 5;Andre Turnbull;masculino;boleto
2025-04-26 15:48:57.471267;879;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Charles Montoya;masculino;boleto
2025-03-23 17:05:57.472061;880;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Jim Bundy;masculino;pix
2025-11-12 12:21:57.473286;881;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Malinda Lanier;femasculino;boleto
2025-10-22 14:13:57.474375;882;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;James Hernandez;masculino;dinheiro
2026-01-13 15:07:57.474506;883;Recife;João Victor;Cama Solteiro Ortobom;Randall James;masculino;dinheiro
2025-04-22 10:34:57.474690;884;Florianopoles;Paulo de Sousa;Geladeira Sansung;Alan Irizarry;masculino;pix
2026-01-16 19:33:57.475663;885;Recife;João Victor;Smartwatch Sansung M3;Bobby Allen;masculino;cartão de crédito
2025-12-13 11:50:57.475813;886;Copa Cabana;Luis Costa;Playstation 5;Rosemary Ontiveros;femasculino;dinheiro
2025-09-16 14:01:57.477204;887;Recife;João Victor;Cama Solteiro Ortobom;Brandi Wheeler;femasculino;pix
2026-01-06 10:51:57.477502;888;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Steven Ortez;masculino;boleto
2025-03-15 13:08:57.482041;889;Copa Cabana;Luis Costa;Playstation 5;Christopher Nicholas;masculino;pix
2025-05-30 15:13:57.482668;890;Recife;João Victor;Playstation 5;Christine Stitt;femasculino;dinheiro
2025-01-29 18:08:57.484331;891;São Paulo;Lucas Pereira;Geladeira Sansung;Mary Duy;femasculino;boleto
2025-07-08 12:22:57.503057;892;Recife;Bruno Otavio;Geladeira Sansung;Laura Esqueda;femasculino;boleto
2025-12-09 16:33:57.506843;893;São Paulo;Ana Oliveira;Playstation 5;Howard Galvis;masculino;dinheiro
2025-04-26 17:49:57.518604;894;Copa Cabana;Luis Costa;Geladeira Sansung;Kenneth Parkins;masculino;pix
2025-09-19 13:37:57.522253;895;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Janice Cooper;femasculino;pix
2025-05-16 13:16:57.522646;896;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Lisa Mccoy;femasculino;cartão de crédito
2025-03-16 16:22:57.523086;897;Florianopoles;Paulo de Sousa;Geladeira Sansung;Tim Miller;masculino;dinheiro
2026-01-02 15:30:57.523318;898;Recife;Bruno Otavio;Cama Solteiro Ortobom;Arthur Poole;masculino;cartão de crédito
2025-03-05 12:52:57.523597;899;Belo Horizonte;Joana Silva;Geladeira Sansung;Marty Marx;masculino;pix
2025-03-10 16:07:57.524887;900;Florianopoles;Isabale Gomes;Playstation 5;Barbara Mack;femasculino;cartão de crédito
